seq_6941_11,seq_2585_2,seq_10967_12,seq_12715_30,seq_14254_27,seq_18821_9,seq_5478_50,seq_10663_42,seq_3204_2,seq_6918_183,seq_21526_88,seq_18859_7,seq_10562_42,seq_15640_54,seq_11105_171,seq_19496_1,seq_3434_34,seq_14337_1,seq_12387_7,seq_5661_15,seq_4982_54,seq_24707_6,seq_18382_109,seq_21153_5,seq_14023_84,seq_19347_37,seq_20161_41,seq_6342_10,seq_23371_5,seq_4542_24,seq_21961_14,seq_21477_105,seq_12549_33,seq_12684_5,seq_5701_81,seq_16892_23,seq_5009_11,seq_5601_2,seq_25452_16,seq_9366_54,seq_25501_128,seq_17761_2,seq_4131_72,seq_20187_10,seq_6334_9,seq_16074_12,seq_6225_3,seq_7215_18,seq_5011_11,seq_4891_50
3761.7,1668.8,928.5,78.1,1553,20551.6,358.6,278.3,2037.5,668.1,2234.3,109.5,672.3,3266.5,74454.6,1611.7,5212.1,1218.5,426.4,506.1,3111.4,1766.6,867.5,20722.6,1395.6,283.9,46044.5,903.5,17137.3,19493.3,1165.2,1185.3,2677.5,2451.1,6815.5,1897.3,790.3,28842.2,218.3,1006.1,1300.1,2847.2,20572,3382.1,996.6,1250.5,1653,5220.4,1285.2,464.6
